,cod_id,cod_address,cod_customer,cod_ship,cod_prod,cod_sales
841,463,165,355,463,753,92
842,1767,14,151,1767,1576,92
843,3769,259,765,3769,736,92
844,448,216,346,448,736,92
845,3994,145,561,3994,1363,92
846,181,123,165,181,355,92
847,1297,312,484,1297,1415,92
848,2214,46,568,2214,1204,92
849,699,152,461,699,1014,92
850,159,112,144,159,315,92
851,3745,24,543,3745,813,92
852,2761,366,243,2761,1504,92
853,4744,24,513,4744,686,92
854,4848,216,121,4848,650,92
855,2830,60,508,2830,650,92
856,376,69,306,376,650,92
857,1433,142,213,1433,868,92
858,3723,189,732,3723,868,92
859,1514,107,581,1514,868,92
860,4860,35,213,4860,1669,92
861,2864,261,705,2864,1669,92
862,2981,46,161,2981,1669,92
863,372,145,107,372,13,92
864,1143,46,607,1143,13,92
865,3593,165,674,3593,553,92
866,4385,13,78,4385,495,92
867,3458,95,564,3458,495,92
868,4227,14,257,4227,1564,92
869,2538,299,11,2538,1588,92
870,3476,287,605,3476,1588,92
871,3495,269,288,3495,1346,92
872,2855,10,62,2855,839,92
873,1128,113,379,1128,785,92
874,1113,61,600,1113,1303,92
875,1769,78,627,1769,1461,1633
876,2315,75,9,2315,1461,1633
877,946,332,90,946,1201,1633
878,1408,236,665,1408,1461,2305
879,3698,471,435,3698,1461,4769
880,1716,106,549,1716,1461,2689
881,4350,109,134,4350,1201,2689
882,1235,86,627,1235,476,2071
883,2575,38,295,2575,340,2071
884,3304,175,293,3304,476,508
885,249,156,213,249,476,508
886,4424,48,580,4424,476,3488
887,2385,64,727,2385,231,3488
888,4311,44,654,4311,476,3941
889,2841,37,327,2841,340,3941
890,2683,50,745,2683,476,3797
891,2231,52,432,2231,476,3316
892,1634,323,315,1634,476,2578
893,1441,113,627,1441,786,2338
894,4792,209,7,4792,786,2338
895,2083,24,16,2083,147,2338
896,495,158,369,495,786,923
897,4057,37,200,4057,963,923
898,2110,481,60,2110,820,923
899,2518,112,555,2518,786,152
900,4169,2,417,4169,147,152
901,74,59,71,74,147,152
902,2622,221,139,2622,963,152
903,3939,41,467,3939,963,152
904,2902,89,252,2902,820,152
905,2815,113,627,2815,249,984
906,531,35,392,531,831,984
907,4865,46,639,4865,831,984
908,2014,199,417,2014,659,984
909,3488,77,276,3488,249,1701
910,2002,64,417,2002,1286,1701
911,2374,98,6,2374,831,1701
912,983,340,441,983,1049,1701
913,3878,235,55,3878,249,233
914,112,87,107,112,220,233
915,2478,4,694,2478,1743,233
916,4403,584,180,4403,1168,233
917,925,126,159,925,528,233
918,3190,152,161,3190,528,233
919,2609,336,231,2609,1456,233
920,2821,429,296,2821,1527,233
921,128,10,67,128,249,267
922,3009,520,732,3009,1286,267
923,1030,60,339,1030,220,267
924,1111,149,212,1111,220,267
925,751,292,101,751,1049,267
926,1520,84,681,1520,449,267
927,3274,270,563,3274,249,3356
928,2276,501,645,2276,1286,3356
929,3250,39,237,3250,1049,3356
930,3485,206,627,3485,678,4570
931,2091,6,484,2091,678,3153
932,3707,181,329,3707,678,4779
933,2958,75,211,2958,678,4058
934,393,46,313,393,678,776
935,1295,174,568,1295,977,776
936,3911,546,627,3911,647,52
937,3309,275,223,3309,647,52
938,2625,39,134,2625,51,52
939,2804,61,453,2804,51,52
940,25,23,25,25,51,52
941,770,24,269,770,51,52
942,2770,130,471,2770,1410,52
943,2779,89,124,2779,1410,52
944,42,39,39,42,86,52
945,4072,163,710,4072,647,1254
946,671,17,459,671,51,1254
947,1291,306,542,1291,1410,1254
948,4108,44,277,4108,1410,1254
949,4656,78,387,4656,86,1254
950,3184,106,586,3184,86,1254
951,4445,427,245,4445,1048,1254
952,2089,26,449,2089,647,355
953,2404,233,110,2404,51,355
954,2723,4,233,2723,51,355
955,3736,10,20,3736,1410,355
956,168,116,152,168,334,355
957,372,145,107,372,647,743
958,2864,261,705,2864,1410,743
959,824,142,152,824,1109,743
960,749,291,186,749,1048,743
961,3911,546,627,3911,121,4233
962,3140,548,377,3140,121,4233
963,3717,1,468,3717,121,4788
964,4919,33,171,4919,121,122
965,61,17,58,61,121,122
966,4323,68,560,4323,121,122
967,76,61,73,76,121,155
968,114,88,109,114,121,240
969,3911,546,627,3911,1555,19
970,4467,143,429,4467,1555,19
971,10,10,10,10,19,19
972,1729,95,408,1729,19,19
973,851,35,101,851,1128,19
974,3940,91,460,3940,1128,19
975,1445,20,352,1445,1470,19
976,4811,24,522,4811,1510,19
977,1922,236,648,1922,1265,19
978,1676,15,179,1676,1555,1496
979,4570,574,534,4570,1699,1496
980,3950,64,134,3950,1022,1496
981,4719,345,57,4719,793,1496
982,847,223,192,847,1126,1496
983,2898,158,656,2898,1056,1496
984,3675,306,762,3675,1056,1496
985,4264,177,257,4264,1128,1496
986,3726,33,694,3726,1453,1496
987,2017,68,638,2017,1470,1496
988,1915,340,662,1915,1470,1496
989,1906,66,662,1906,1015,1496
990,2009,44,176,2009,1015,1496
991,4186,412,610,4186,1555,1298
992,4786,64,35,4786,1555,1298
993,2719,106,205,2719,19,1298
994,1681,177,552,1681,1453,1298
995,2324,111,452,2324,636,1298
996,700,75,22,700,1015,1298
997,1984,128,150,1984,1015,1298
998,3911,546,627,3911,1195,616
999,4225,232,493,4225,1195,616
1000,305,46,154,305,63,616
1001,901,318,344,901,1169,616
1002,2210,59,431,2210,1195,1645
1003,2305,95,572,2305,1195,1645
1004,3417,113,165,3417,1717,1645
1005,2655,188,232,2655,1177,1645
1006,955,10,353,955,1169,1645
1007,1252,52,623,1252,1195,2098
1008,4647,10,135,4647,1195,5554
1009,940,17,396,940,1195,1625
1010,1757,1,116,1757,18,2740
1011,575,2,409,575,18,1086
1012,9,9,9,9,18,18
1013,157,111,80,157,18,331
1014,3810,91,483,3810,432,331
1015,1757,1,116,1757,1052,1228
1016,4896,285,371,4896,1052,1228
1017,658,269,453,658,978,1228
1018,3644,24,230,3644,367,1228
1019,756,10,325,756,1052,1366
1020,960,30,557,960,1052,1366
1021,2635,89,2,2635,167,1366
1022,2048,476,197,2048,167,1366
1023,4390,46,693,4390,167,1366
1024,3700,189,190,3700,167,1366
1025,3440,4,731,3440,1758,1366
1026,2894,165,437,2894,927,1366
1027,3913,44,433,3913,1052,1311
1028,1252,52,623,1252,823,1311
1029,712,106,477,712,823,1311
1030,4308,223,375,4308,1649,1311
1031,2014,199,417,2014,244,1311
1032,3255,178,25,3255,847,1311
1033,3899,274,549,3899,847,1311
1034,1501,9,184,1501,1492,1311
1035,3484,46,219,3484,1603,1311
1036,1838,113,237,1838,1603,1311
1037,1027,72,66,1027,1257,1311
1038,1623,124,576,1623,1052,1943
1039,2693,534,701,2693,757,1943
1040,3246,75,386,3246,1649,1943
1041,1157,4,88,1157,60,1943
1042,2881,343,287,2881,1052,975
1043,861,308,502,861,823,975
1044,525,233,389,525,823,975
1045,3262,53,461,3262,367,975
1046,1210,30,428,1210,398,975
1047,1522,95,512,1522,1052,2433
1048,1757,1,116,1757,1018,2741
1049,4839,6,783,4839,106,2741
1050,2868,89,225,2868,623,2741
1051,3782,52,314,3782,1018,1046
1052,1080,30,43,1080,106,1046
1053,558,142,212,558,871,1046
1054,1850,165,577,1850,320,1046
1055,2059,355,213,2059,623,1046
1056,3661,64,373,3661,623,1046
1057,732,27,485,732,1034,1046
1058,4319,12,789,4319,1586,1046
1059,704,24,345,704,1018,1302
1060,4551,84,220,4551,1751,1302
1061,4170,285,786,4170,1034,1302
1062,1757,1,116,1757,1087,1545
1063,2948,35,87,2948,1742,1545
1064,876,14,137,876,515,1545
1065,4258,17,157,4258,1649,1545
1066,2568,468,138,2568,1752,1545
1067,3283,201,648,3283,1014,1545
1068,3605,469,671,3605,984,1545
1069,1526,382,683,1526,1504,1545
1070,2334,10,250,2334,516,1545
1071,1729,95,408,1729,1564,1545
1072,2282,145,475,2282,1346,1545
1073,1764,142,143,1764,839,1545
1074,3231,165,472,3231,758,1545
1075,4615,63,15,4615,1087,708
1076,3117,509,92,3117,495,708
1077,355,26,240,355,495,708
1078,795,226,510,795,1087,538
1079,4604,53,483,4604,274,538
1080,319,130,267,319,89,538
1081,2995,14,673,2995,1176,538
1082,541,239,56,541,262,538
1083,1398,2,316,1398,1460,538
1084,2820,363,678,2820,591,538
1085,3773,519,194,3773,591,538
1086,2033,2,359,2033,515,538
1087,2648,14,722,2648,515,538
1088,3106,60,227,3106,515,538
1089,1325,65,438,1325,1433,538
1090,4352,60,464,4352,1485,538
1091,2061,255,256,2061,1485,538
1092,481,24,303,481,753,538
1093,3206,129,771,3206,1576,538
1094,4089,146,680,4089,355,538
1095,3666,2,640,3666,1156,538
1096,2142,63,577,2142,1415,538
1097,1935,46,153,1935,998,538
1098,4589,298,767,4589,998,538
1099,1270,213,175,1270,943,538
1100,2437,70,58,2437,1204,538
1101,4463,273,715,4463,1204,538
1102,2903,24,257,2903,1752,538
1103,2538,299,11,2538,1752,538
1104,268,60,226,268,503,538
1105,1667,441,657,1667,503,538
1106,2727,189,581,2727,984,538
1107,4542,201,176,4542,1019,538
1108,2219,14,191,2219,1298,538
1109,1103,26,595,1103,1298,538
1110,4060,248,496,4060,686,538
1111,3835,60,376,3835,686,538
1112,556,46,112,556,868,538
1113,4335,436,129,4335,553,538
1114,2848,24,509,2848,1564,538
1115,4676,31,16,4676,1802,538
1116,2923,366,633,2923,1321,538
1117,1652,85,701,1652,1087,234
1118,2986,553,65,2986,718,234
1119,3085,15,744,3085,718,234
1120,113,27,108,113,221,234
1121,1983,236,731,1983,1460,234
1122,567,6,404,567,591,234
1123,2227,15,100,2227,515,234
1124,167,115,151,167,331,234
1125,3793,122,623,3793,1485,234
1126,3417,113,165,3417,1485,234
1127,3174,6,295,3174,753,234
1128,3977,140,393,3977,753,234
1129,4246,106,788,4246,1576,234
1130,2963,2,26,2963,1363,234
1131,3745,24,543,3745,1415,234
1132,3841,2,410,3841,998,234
1133,1286,358,638,1286,1204,234
1134,4611,299,660,4611,1125,234
1135,1738,272,301,1738,132,234
1136,3621,178,96,3621,315,234
1137,2169,489,397,2169,315,234
1138,2425,46,130,2425,813,234
1139,4513,46,262,4513,1019,234
1140,707,35,178,707,1019,234
1141,114,88,109,114,182,234
1142,2678,33,761,2678,686,234
1143,3584,186,305,3584,868,234
1144,3337,400,279,3337,553,234
1145,4691,30,320,4691,495,234
1146,1685,304,581,1685,495,234
1147,1254,38,44,1254,822,234
1148,1947,32,14,1947,785,234
1149,3772,35,178,3772,785,234
1150,1150,30,303,1150,1321,234
1151,4137,129,479,4137,1087,91
1152,545,63,276,545,274,91
1153,911,6,231,911,718,91
1154,44,2,41,44,89,91
1155,1114,145,159,1114,1304,91
1156,952,60,92,952,1204,91
1157,2207,4,110,2207,1125,91
1158,4126,99,191,4126,984,91
1159,661,46,397,661,984,91
1160,1000,64,243,1000,813,91
1161,3174,6,295,3174,1019,91
1162,3035,236,542,3035,686,91
1163,300,171,70,300,553,91
1164,1806,63,666,1806,1588,91
1165,2834,472,547,2834,56,91
1166,1173,30,612,1173,1346,91
1167,524,194,49,524,822,91
1168,1380,199,313,1380,822,91
1169,2771,283,583,2771,1779,91
1170,4820,402,429,4820,879,4733
1171,3666,2,640,3666,408,4733
1172,4309,4,709,4309,169,4733
1173,814,64,116,814,838,1447
1174,534,17,14,534,838,995
1175,3001,61,557,3001,838,995
1176,3778,4,488,3778,1795,995
1177,3530,46,28,3530,923,995
1178,4064,365,432,4064,652,995
1179,3992,14,91,3992,838,747
1180,1533,429,684,1533,838,747
1181,1517,60,141,1517,9,747
1182,378,77,155,378,652,747
1183,3838,308,283,3838,838,4911
1184,3957,255,308,3957,838,4911
1185,814,64,116,814,1103,1448
1186,1804,158,453,1804,1103,2810
1187,4072,163,710,4072,1103,2793
1188,1795,66,35,1795,1078,2793
1189,4605,95,250,4605,1103,3947
1190,2848,24,509,2848,756,3947
1191,1182,35,337,1182,1103,1990
1192,814,64,116,814,1104,1449
1193,4800,66,520,4800,1104,1449
1194,4265,17,538,4265,1104,5259
1195,2864,261,705,2864,1104,3965
1196,121,67,116,121,157,257
1197,467,186,309,467,157,257
1198,82,66,79,82,157,162
1199,1498,128,677,1498,157,2406
1200,121,67,116,121,240,258
1201,3312,143,116,3312,109,4411
1202,3473,496,585,3473,109,4411
1203,1549,153,532,1549,109,2478
1204,3417,113,165,3417,109,3274
1205,3009,520,732,3009,415,3274
1206,2198,493,423,2198,415,3274
1207,3930,211,452,3930,109,4990
1208,2403,512,508,2403,109,3507
1209,56,47,53,56,109,110
1210,3194,209,40,3194,109,4284
1211,4808,398,617,4808,109,5672
1212,3154,31,244,3154,109,4249
1213,1288,158,116,1288,456,2155
1214,2963,2,26,2963,456,2017
1215,1202,386,579,1202,456,2017
1216,327,183,273,327,456,664
1217,235,150,202,235,456,485
1218,1207,165,592,1207,456,2025
1219,1288,158,116,1288,1407,2156
1220,3624,15,133,3624,1407,4689
1221,1288,158,116,1288,1408,2157
1222,1446,6,251,1446,1038,2157
1223,3033,15,189,3033,1408,4128
1224,4512,117,76,4512,1408,5448
1225,4670,95,346,4670,1408,5448
1226,1588,286,14,1588,1408,2526
1227,3944,46,45,3944,1408,4291
1228,4520,354,367,4520,1408,4291
1229,3202,75,380,3202,1038,4291
1230,4798,48,94,4798,1408,5666
1231,1177,329,116,1177,438,1982
1232,4678,60,29,4678,438,700
1233,346,189,187,346,438,700
1234,1484,4,638,1484,438,466
1235,227,145,196,227,438,466
1236,3999,330,121,3999,438,5059
1237,1138,345,605,1138,438,1914
1238,1403,144,664,1403,438,2301
1239,254,158,216,254,438,514
1240,1205,387,201,1205,438,2021
1241,2780,165,164,2780,438,2021
1242,1177,329,116,1177,1021,1983
1243,1609,102,317,1609,1021,1983
1244,4513,46,262,4513,1021,2384
1245,2058,46,734,2058,1021,2384
1246,1478,145,333,1478,1021,2384
1247,2393,511,334,2393,1021,2384
1248,1792,56,335,1792,1021,2787
1249,707,35,178,707,1021,1306
1250,1702,163,363,1702,1021,2677
1251,2173,361,116,2173,1684,3239
1252,2219,14,191,2219,1684,3299
1253,2385,64,727,2385,1684,3489
1254,3589,35,182,3589,1684,4660
1255,2175,1,29,2175,761,1898
1256,2583,526,678,2583,761,1898
1257,1203,26,563,1203,761,1898
1258,3823,30,411,3823,761,1898
1259,3612,59,471,3612,1312,1898
1260,1125,214,122,1125,1312,1898
1261,3389,24,751,3389,1312,1898
1262,2472,32,517,2472,761,3584
1263,3147,37,642,3147,761,4240
1264,472,90,358,472,761,887
1265,3021,75,316,3021,1590,887
1266,1465,143,487,1465,761,2368
1267,2175,1,29,2175,849,3243
1268,3736,10,20,3736,1634,3243
1269,544,241,396,544,849,1015
1270,3307,221,221,3307,849,4407
1271,3794,14,29,3794,656,1462
1272,824,142,152,824,656,1462
1273,4829,78,251,4829,656,5688
1274,380,200,234,380,656,750
1275,971,91,430,971,656,1680
1276,3794,14,29,3794,269,4881
1277,4061,165,667,4061,269,4881
1278,436,202,313,436,269,832
1279,1563,56,174,1563,269,2501
1280,3336,301,73,3336,269,4431
1281,136,98,127,136,269,285
1282,2778,24,29,2778,910,3779
1283,4138,64,636,4138,665,3779
1284,2663,26,693,2663,1762,3779
1285,586,30,265,586,910,1113
1286,29,27,29,29,65,67
1287,4626,339,316,4626,65,5539
1288,3693,33,96,3693,65,4764
1289,4015,362,623,4015,214,4764
1290,3734,402,199,3734,214,4764
1291,979,176,528,979,65,1697
1292,2259,66,13,2259,65,3341
1293,919,165,167,919,65,1601
1294,2251,27,211,2251,214,1601
1295,513,35,380,513,65,961
1296,595,63,37,595,65,1127
1297,4435,113,129,4435,65,5386
1298,4783,52,29,4783,885,2951
1299,1914,189,283,1914,885,2951
1300,1236,37,180,1236,885,1389
1301,776,48,199,776,885,1389
1302,4595,508,172,4595,1269,1389
1303,1720,134,445,1720,884,1389
1304,570,17,234,570,885,910
1305,486,156,248,486,162,910
1306,4843,116,7,4843,1607,910
1307,2752,64,100,2752,885,3613
1308,2734,189,295,2734,609,3613
1309,2495,18,284,2495,609,3613
1310,4678,60,29,4678,49,5578
1311,858,307,531,858,49,1511
1312,25,23,25,25,49,50
1313,1796,75,210,1796,49,2794
1314,4678,60,29,4678,809,5579
1315,2276,501,645,2276,809,2229
1316,1800,10,605,1800,313,2229
1317,1343,171,14,1343,803,2229
1318,3695,52,743,3695,809,3744
1319,3923,163,61,3923,410,3744
1320,2630,124,308,2630,1447,3744
1321,512,214,379,512,809,956
1322,4678,60,29,4678,1268,2998
1323,1956,10,36,1956,1268,2998
1324,3114,60,684,3114,1268,2998
1325,3368,308,521,3368,1268,1788
1326,2919,78,707,2919,1268,1788
1327,2084,480,563,2084,1268,1788
1328,1040,71,578,1040,1268,1788
1329,3185,26,547,3185,1268,1788
1330,3426,387,69,3426,1268,1788
1331,4393,64,441,4393,941,1788
1332,1250,380,400,1250,1249,1788
1333,3921,32,420,3921,439,1788
1334,4780,27,60,4780,1268,3097
1335,2031,15,545,2031,1150,3097
1336,4229,163,320,4229,1192,3097
1337,3734,402,199,3734,1192,3097
1338,2744,12,765,2744,439,3097
1339,4400,332,27,4400,439,3097
1340,2644,365,657,2644,1268,922
1341,3072,153,205,3072,1150,922
1342,4157,233,52,4157,1192,922
1343,3455,142,32,3455,1192,922
1344,2428,323,653,2428,1192,922
1345,826,46,445,826,784,922
1346,494,63,368,494,784,922
1347,2777,235,29,2777,899,1017
1348,1027,72,66,1027,371,1017
1349,4092,22,348,4092,436,1017
1350,4214,2,574,4214,1661,1017
1351,3441,10,77,3441,687,1017
1352,544,241,396,544,850,1017
1353,1290,6,640,1290,899,787
1354,4782,259,212,4782,371,787
1355,4406,245,724,4406,566,787
1356,1379,412,551,1379,566,787
1357,1674,418,3,1674,436,787
1358,679,259,218,679,1001,787
1359,3903,24,430,3903,1001,787
1360,1382,366,491,1382,687,787
1361,401,46,319,401,687,787
1362,3155,287,495,3155,1582,787
1363,782,14,124,782,865,787
1364,4596,59,412,4596,1701,787
1365,4413,314,136,4413,899,5368
1366,2312,61,11,2312,899,706
1367,4693,0,529,4693,371,706
1368,3316,316,27,3316,371,706
1369,350,2,235,350,566,706
1370,1180,63,208,1180,314,706
1371,2790,17,423,2790,1701,706
1372,1037,355,576,1037,899,393
1373,188,60,170,188,371,393
1374,580,251,311,580,899,1098
1375,1818,106,587,1818,371,1098
1376,3818,306,50,3818,1818,1098
1377,3198,17,219,3198,1818,1098
1378,1723,223,709,1723,687,1098
1379,3978,17,598,3978,687,1098
1380,3151,567,735,3151,1701,1098
1381,2234,312,29,2234,1610,2901
1382,1881,89,720,1881,1610,2901
1383,2890,548,191,2890,1362,2901
1384,3176,330,340,3176,1610,4192
1385,3092,15,321,3092,1362,4192
1386,2038,102,48,2038,1610,3105
1387,4579,508,28,4579,1610,4582
1388,3501,43,594,3501,1610,4582
1389,2613,67,450,2613,1610,3730
1390,2202,1,276,2202,665,3277
1391,3555,37,409,3555,665,4516
1392,3422,156,330,3422,665,4516
1393,3694,130,776,3694,1762,4516
1394,3337,400,279,3337,665,60
1395,1760,127,280,1760,1573,60
1396,27,25,27,27,47,60
1397,2043,337,75,2043,665,48
1398,24,22,24,24,47,48
1399,4712,35,715,4712,47,48
1400,4178,101,74,4178,47,48
1401,1108,143,596,1108,665,1880
1402,387,88,219,387,665,763
1403,2893,409,311,2893,665,763
1404,1448,418,238,1448,1472,763
1405,4194,480,341,4194,1477,763
1406,3210,542,507,3210,1477,763
1407,3754,63,211,3754,665,1693
1408,977,337,541,977,552,1693
1409,2202,1,276,2202,1624,3278
1410,3878,235,55,3878,1624,3278
1411,4109,53,580,4109,1624,3278
1412,4278,418,93,4278,1532,3278
1413,4368,7,180,4368,419,3278
1414,3115,135,587,3115,228,3278
1415,1910,89,196,1910,1624,2946
1416,3305,28,455,3305,1532,2946
1417,2202,1,276,2202,1472,3279
1418,2202,1,276,2202,1688,3280
1419,3915,12,41,3915,1688,4970
1420,3531,320,353,3531,1688,4612
1421,3570,143,109,3570,1688,2930
1422,1897,283,28,1897,301,2930
1423,1071,60,276,1071,1253,1831
1424,3029,142,93,3029,1253,1831
1425,2411,6,75,2411,1253,3514
1426,2266,476,135,2266,1253,3347
1427,2348,39,149,2348,675,3347
1428,1168,48,475,1168,1253,1964
1429,2212,43,285,2212,1253,1964
1430,3795,346,680,3795,675,1964
1431,1020,130,18,1020,1253,1761
1432,4483,223,162,4483,1253,5427
1433,2378,134,150,2378,1253,3476
1434,3306,129,592,3306,1253,2457
1435,1538,285,4,1538,675,2457
1436,2932,129,436,2932,675,2457
1437,1071,60,276,1071,1123,1832
1438,1105,95,429,1105,1123,1876
1439,1694,43,680,1694,939,1876
1440,3088,190,767,3088,1728,1876
1441,1596,64,261,1596,1123,1488
1442,842,223,166,842,1123,1488
1443,2325,15,705,2325,1123,3425
1444,1802,48,567,1802,1123,2414
1445,1503,165,550,1503,307,2414
1446,3488,77,276,3488,1040,1320
1447,719,111,160,719,1029,1320
1448,4371,314,588,4371,1040,1340
1449,736,230,297,736,1040,1340
1450,4652,477,173,4652,292,1340
1451,3149,412,72,3149,1101,1340
1452,806,163,516,806,1101,1340
1453,3678,323,399,3678,1185,1340
1454,1579,17,569,1579,1525,1340
1455,3562,33,97,3562,1338,1340
1456,1422,116,668,1422,1338,1340
1457,4745,156,26,4745,1040,4108
1458,3016,67,202,3016,1721,4108
1459,1501,9,184,1501,1040,1636
1460,3492,165,495,3492,292,1636
1461,3546,255,559,3546,1185,1636
1462,948,143,269,948,336,1636
1463,1071,60,276,1071,1279,1834
1464,4862,89,568,4862,634,1834
1465,1844,77,65,1844,1279,691
1466,3699,14,539,3699,611,691
1467,342,61,285,342,611,691
1468,2549,63,253,2549,1279,1040
1469,554,31,401,554,679,1040
1470,4001,125,692,4001,1279,5061
1471,1071,60,276,1071,1054,909
1472,3048,2,165,3048,1054,909
1473,2620,146,127,2620,1054,909
1474,485,224,139,485,425,909
1475,4123,255,445,4123,425,909
1476,2839,308,367,2839,425,909
1477,2761,366,243,2761,1054,3859
1478,4010,63,564,4010,1054,3859
1479,3905,6,568,3905,1054,1489
1480,843,35,107,843,1054,1489
1481,4331,2,341,4331,296,1489
1482,3383,60,486,3383,296,1489
1483,4669,95,389,4669,111,1489
1484,4178,101,74,4178,111,1489
1485,1511,69,206,1511,1054,2419
1486,762,293,498,762,1054,1370
1487,1052,4,446,1052,296,1370
1488,3192,165,8,3192,111,1370
1489,1601,286,21,1601,1054,182
1490,1397,404,663,1397,177,182
1491,1799,257,548,1799,177,182
1492,90,70,86,90,177,182
1493,148,107,136,148,296,182
1494,402,207,320,402,296,182
1495,1207,165,592,1207,1054,1820
1496,1065,363,584,1065,425,1820
1497,545,63,276,545,749,869
1498,458,219,352,458,749,869
1499,4269,209,701,4269,749,788
1500,401,46,319,401,688,788
1501,2673,532,469,2673,749,3784
1502,545,63,276,545,852,522
1503,2854,330,11,2854,53,522
1504,583,30,311,583,53,522
1505,3215,15,500,3215,379,522
1506,257,156,159,257,487,522
1507,2137,393,139,2137,841,522
